Site,date,Observer,Knoll,Number_Ind,Length,Species,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,11,3,8,Dascyllus marginatus,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,11,1,16,Epinephelus fasciatus,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,11,2,4,Parupeneus cyclostomus,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,11,1,16,Thalassoma rueppellii,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,11,1,8,Thalassoma rueppellii,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,11,2,8,Dascyllus trimaculatus,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,11,1,4,Dascyllus trimaculatus,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,11,1,8,Chaetodon fasciatus,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,11,8,4,Chromis virdis,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,11,1,32,Zebrasoma xanthurum,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,11,1,4,Zebrasoma xanthurum,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,11,5,4,Cheilodipterus spp.,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,11,1,8,Cheilodipterus spp.,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,11,7,4,Pseudanthias squamipinnis,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,11,1,4,Parupeneus forsskali,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,11,2,8,Apogon spp.,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,11,1,8,Pomacentrus sulfureus,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,11,2,16,Chaetodon paucifasciatus,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,11,1,32,Ctenochaetus striatus,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,11,1,16,Ctenochaetus striatus,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,11,1,2,Larabicus quadrilineatus,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,11,1,4,Larabicus quadrilineatus,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,11,1,8,Larabicus quadrilineatus,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,11,1,8,Pseudocheilinus hexataenia,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,11,1,8,Chromis dimidiata,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,11,2,4,Chromis dimidiata,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,11,1,8,Labroides dimidiatus,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,11,1,16,Zebrasoma veliferum,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,11,1,16,Gomphosus caeruleus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,1,32,Chaetodon fasciatus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,1,32,Thalassoma rueppellii,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,1,16,Thalassoma rueppellii,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,2,4,Thalassoma rueppellii,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,1,16,Chaetodon paucifasciatus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,1,32,Cephalopholis miniata,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,2,4,Zebrasoma veliferum,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,1,16,Zebrasoma veliferum,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,1,12,Stethojulis spp.,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,1,16,Parupeneus forsskali,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,1,4,Parupeneus forsskali,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,1,72,Coris aygula,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,1,32,Zebrasoma xanthurum,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,1,4,Zebrasoma xanthurum,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,1,16,Dascyllus trimaculatus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,2,8,Dascyllus trimaculatus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,1,32,Chaetodon auriga,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,5,8,Cheilodipterus spp.,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,5,2,Cheilodipterus spp.,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,1,4,Meiacanthus nigrolineatus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,2,2,Labroides dimidiatus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,2,16,Acanthurus nigrofuscus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,1,4,Acanthurus nigrofuscus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,1,4,Parupeneus cyclostomus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,3,8,Scaridae spp.,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,30,4,Apogon spp.,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,1,4,Chromis spp.,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,1,8,Gomphosus caeruleus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,1,16,Gomphosus caeruleus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,2,16,Thalassoma lunare,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,1,16,Coris variegata,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,2,4,Paracheilinus octotaenia,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,2,4,Pseudochromis olivaceus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,1,8,Larabicus quadrilineatus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,1,4,Larabicus quadrilineatus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,1,4,Amphiprion bicinctus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,1,4,Ctenochaetus striatus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,1,16,Ctenochaetus striatus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,3,8,Amblyglyphidodon leucogaster,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,36,4,Chromis virdis,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,1,8,Ostracion cubicus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,1,8,Sargocentron spp.,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,3,4,Pseudanthias squamipinnis,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,1,4,Amblyglyphidodon flavilatus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,10,8,Pomacentrus trichourus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,6,4,Pomacentrus trichourus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,1,4,Chromis dimidiata,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,11,1,4,Coris aygula,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,12,1,8,Ctenochaetus striatus,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,12,1,8,Amphiprion bicinctus,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,12,2,8,Pomacentrus trichourus,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,12,2,4,Pomacentrus trichourus,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,12,7,4,Chromis dimidiata,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,12,1,8,Chromis dimidiata,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,12,1,8,Chaetodon fasciatus,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,12,4,4,Thalassoma rueppellii,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,12,2,8,Thalassoma rueppellii,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,12,1,4,Zebrasoma xanthurum,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,12,1,8,Cheilodipterus spp.,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,12,1,4,Dascyllus marginatus,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,12,3,8,Amblyglyphidodon leucogaster,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,12,1,16,Amblyglyphidodon leucogaster,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,12,1,16,Pomacentrus sulfureus,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,12,1,8,Epinephelus fasciatus,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,12,1,4,Synodontidae spp.,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,12,1,8,Syngnathidae spp.,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,12,1,32,Chaetodon fasciatus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,12,3,16,Amblyglyphidodon leucogaster,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,12,1,16,Amphiprion bicinctus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,12,1,8,Amphiprion bicinctus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,12,1,12,Coris variegata,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,12,2,4,Acanthurus nigrofuscus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,12,1,16,Acanthurus nigrofuscus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,12,1,8,Acanthurus nigrofuscus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,12,1,8,Thalassoma rueppellii,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,12,3,4,Thalassoma rueppellii,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,12,2,2,Thalassoma rueppellii,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,12,1,4,Meiacanthus nigrolineatus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,12,2,4,Pseudochromis olivaceus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,12,2,8,Pseudochromis olivaceus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,12,5,8,Chromis dimidiata,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,12,1,4,Parupeneus rubescens,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,12,1,4,Zebrasoma xanthurum,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,12,1,4,Pseudocheilinus hexataenia,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,12,5,4,Apogon spp.,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,12,1,2,Larabicus quadrilineatus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,12,1,4,Dascyllus marginatus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,12,12,8,Pomacentrus trichourus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,12,5,4,Pomacentrus trichourus,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,14,1,32,Epinephelus fasciatus,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,14,3,8,Pomacentrus trichourus,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,14,2,4,Pomacentrus trichourus,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,14,1,2,Pomacentrus trichourus,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,14,2,32,Ctenochaetus striatus,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,14,1,16,Ctenochaetus striatus,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,14,1,16,Thalassoma lunare,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,14,1,4,Thalassoma lunare,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,14,1,8,Thalassoma lunare,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,14,1,4,Meiacanthus nigrolineatus,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,14,1,8,Stethojulis spp.,,,,,,,,,,
Katza,22/09/2016,Noam Sommerfeld,14,1,8,Syngnathidae spp.,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,14,1,32,Epinephelus fasciatus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,14,1,32,Ctenochaetus striatus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,14,1,16,Thalassoma rueppellii,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,14,1,8,Thalassoma rueppellii,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,14,1,4,Thalassoma rueppellii,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,14,1,2,Thalassoma rueppellii,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,14,1,8,Stethojulis spp.,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,14,1,16,Acanthurus nigrofuscus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,14,1,4,Meiacanthus nigrolineatus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,14,3,8,Apogon spp.,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,14,5,8,Pomacentrus trichourus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,14,2,4,Pomacentrus trichourus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,14,2,4,Dascyllus marginatus,,,,,,,,,,
Katza,22/09/2016,Roi Holzman,14,1,8,Syngnathidae spp.,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,15,2,8,Amphiprion bicinctus,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,15,4,32,Zebrasoma xanthurum,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,15,2,32,Heniochus intermedius,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,15,1,16,Siganus rivulatus,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,15,2,32,Chaetodon paucifasciatus,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,15,1,32,Ctenochaetus striatus,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,15,7,16,Dascyllus trimaculatus,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,15,1,16,Coris caudimacula,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,15,13,8,Pomacentrus trichourus,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,15,6,4,Pomacentrus trichourus,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,15,1,16,Pomacentrus trichourus,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,15,1,32,Epinephelus fasciatus,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,15,1,16,Acanthurus nigrofuscus,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,15,6,16,Pseudanthias squamipinnis,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,15,5,8,Pseudanthias squamipinnis,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,15,1,32,Abudefduf spp.,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,15,2,16,Neoglyphidodon melas,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,15,3,16,Thalassoma rueppellii,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,15,1,8,Thalassoma rueppellii,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,15,2,4,Thalassoma rueppellii,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,15,1,32,Pterois radiata,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,15,1,32,Sargocentron spp.,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,15,1,16,Sargocentron spp.,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,15,1,16,Centropyge multispinis,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,15,2,8,Apogon spp.,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,15,1,8,Syngnathidae spp.,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,15,3,32,Ctenochaetus striatus,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,15,1,64,Ctenochaetus striatus,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,15,5,32,Zebrasoma xanthurum,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,15,2,32,Heniochus intermedius,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,15,2,8,Amphiprion bicinctus,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,15,2,32,Siganus rivulatus,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,15,4,16,Dascyllus trimaculatus,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,15,2,32,Chaetodon auriga,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,15,7,8,Pomacentrus trichourus,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,15,4,16,Pomacentrus trichourus,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,15,3,4,Pomacentrus trichourus,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,15,3,16,Acanthurus nigrofuscus,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,15,3,16,Syngnathidae spp.,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,15,3,8,Ecsenius gravieri,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,15,1,32,Epinephelus fasciatus,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,15,1,16,Epinephelus fasciatus,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,15,1,32,Pterois miles,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,15,1,32,Abudefduf spp.,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,15,2,16,Pseudocheilinus evanidus,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,15,1,32,Priacanthus hamrur,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,15,10,8,Pseudanthias squamipinnis,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,15,2,16,Neoglyphidodon melas,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,15,5,16,Thalassoma rueppellii,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,15,1,32,Thalassoma rueppellii,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,15,2,8,Pseudocheilinus hexataenia,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,16,1,64,Scaridae spp.,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,16,4,8,Pomacentrus trichourus,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,16,3,4,Pomacentrus trichourus,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,16,1,16,Dascyllus trimaculatus,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,16,2,8,Dascyllus trimaculatus,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,16,1,16,Dascyllus trimaculatus,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,16,1,32,Siganus rivulatus,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,16,1,8,Thalassoma rueppellii,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,16,4,32,Sargocentron spp.,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,16,1,16,Sargocentron spp.,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,16,2,8,Chromis dimidiata,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,16,2,4,Pseudochromis olivaceus,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,16,2,4,Apogon spp.,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,16,2,4,Cheilodipterus spp.,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,16,1,8,Pomacentrus sulfureus,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,16,1,8,Acanthurus nigrofuscus,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,16,1,32,Epinephelus fasciatus,,,,,,,,,,
Katza,22/09/2016,Hagar yancovitch shalom,16,2,16,Abudefduf spp.,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,16,1,64,Coris aygula,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,16,2,64,Scaridae spp.,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,16,1,32,Thalassoma rueppellii,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,16,3,16,Abudefduf spp.,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,16,7,64,Mugilidae spp.,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,16,1,32,Pterois radiata,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,16,1,8,Chromis dimidiata,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,16,9,8,Pomacentrus trichourus,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,16,1,16,Pomacentrus trichourus,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,16,1,16,Dascyllus trimaculatus,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,16,4,16,Priacanthus hamrur,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,16,1,4,Cheilodipterus spp.,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,16,1,8,Cheilodipterus spp.,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,16,5,8,Apogon spp.,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,16,1,16,Apogon spp.,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,16,1,16,Epinephelus fasciatus,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,16,1,8,Pomacentrus sulfureus,,,,,,,,,,
Katza,22/09/2016,Hezi Buba,16,1,16,Pomacentrus trichourus,,,,,,,,,,
Katza,22/09/2016,Jenny Tynyakov,17,5,2,Pomacentrus trichourus,,,,,,,,,,
Katza,22/09/2016,Jenny Tynyakov,17,1,8,Pomacentrus trichourus,,,,,,,,,,
Katza,22/09/2016,Jenny Tynyakov,17,6,4,Pomacentrus trichourus,,,,,,,,,,
Katza,22/09/2016,Jenny Tynyakov,17,5,2,Dascyllus trimaculatus,,,,,,,,,,
Katza,22/09/2016,Jenny Tynyakov,17,1,8,Thalassoma rueppellii,,,,,,,,,,
Katza,22/09/2016,Jenny Tynyakov,17,2,4,Thalassoma rueppellii,,,,,,,,,,
Katza,22/09/2016,Jenny Tynyakov,17,1,4,Meiacanthus nigrolineatus,,,,,,,,,,
Katza,22/09/2016,Jenny Tynyakov,17,1,16,Epinephelus fasciatus,,,,,,,,,,
Katza,22/09/2016,Jenny Tynyakov,17,1,8,Labroides dimidiatus,,,,,,,,,,
Katza,22/09/2016,Jenny Tynyakov,17,0,0,Labroides dimidiatus,,,,,,,,,,
Katza,22/09/2016,Shahar Malamud,17,2,32,Epinephelus fasciatus,,,,,,,,,,
Katza,22/09/2016,Shahar Malamud,17,2,4,Dascyllus trimaculatus,,,,,,,,,,
Katza,22/09/2016,Shahar Malamud,17,1,4,Meiacanthus nigrolineatus,,,,,,,,,,
Katza,22/09/2016,Shahar Malamud,17,2,8,Thalassoma rueppellii,,,,,,,,,,
Katza,22/09/2016,Shahar Malamud,17,1,16,Abudefduf spp.,,,,,,,,,,
Katza,22/09/2016,Shahar Malamud,17,6,4,Pomacentrus trichourus,,,,,,,,,,
Katza,22/09/2016,Shahar Malamud,17,6,8,Pomacentrus trichourus,,,,,,,,,,
Katza,22/09/2016,Shahar Malamud,17,4,2,Pomacentrus trichourus,,,,,,,,,,
Katza,22/09/2016,Shahar Malamud,17,1,8,Apogon spp.,,,,,,,,,,
Katza,22/09/2016,Shahar Malamud,17,1,8,Pseudochromis olivaceus,,,,,,,,,,
Katza,22/09/2016,Shahar Malamud,17,1,64,Muraenidae spp.,,,,,,,,,,
Katza,22/09/2016,Shahar Malamud,17,1,4,Labroides dimidiatus,,,,,,,,,,
Katza,22/09/2016,Shahar Malamud,17,1,8,Sargocentron spp.,,,,,,,,,,
Katza,22/09/2016,Shahar Malamud,17,3,16,Sargocentron spp.,,,,,,,,,,
Katza,22/09/2016,Corrine Jacobs,18,10,32,Mugilidae spp.,,,,,,,,,,
Katza,22/09/2016,Corrine Jacobs,18,5,16,Zebrasoma xanthurum,,,,,,,,,,
Katza,22/09/2016,Corrine Jacobs,18,1,8,Chromis dimidiata,,,,,,,,,,
Katza,22/09/2016,Corrine Jacobs,18,4,8,Pomacentrus trichourus,,,,,,,,,,
Katza,22/09/2016,Corrine Jacobs,18,3,4,Pomacentrus trichourus,,,,,,,,,,
Katza,22/09/2016,Corrine Jacobs,18,6,4,Amblyglyphidodon leucogaster,,,,,,,,,,
Katza,22/09/2016,Corrine Jacobs,18,1,8,Pseudocheilinus hexataenia,,,,,,,,,,
Katza,22/09/2016,Corrine Jacobs,18,1,8,Gomphosus caeruleus,,,,,,,,,,
Katza,22/09/2016,Corrine Jacobs,18,1,32,Variola louti,,,,,,,,,,
Katza,22/09/2016,Corrine Jacobs,18,2,2,Apogon spp.,,,,,,,,,,
Katza,22/09/2016,Corrine Jacobs,18,1,8,Pseudochromis olivaceus,,,,,,,,,,
Katza,22/09/2016,Corrine Jacobs,18,2,2,Cirrhilabrus rubriventralis,,,,,,,,,,
Katza,22/09/2016,Corrine Jacobs,18,1,8,Thalassoma rueppellii,,,,,,,,,,
Katza,22/09/2016,Corrine Jacobs,18,1,2,Macropharyngodon bipartitus,,,,,,,,,,
Katza,22/09/2016,Corrine Jacobs,18,1,8,Plectroglyphidodon lacrymatus,,,,,,,,,,
Katza,22/09/2016,Ori Frid,18,1,32,Scaridae spp.,,,,,,,,,,
Katza,22/09/2016,Ori Frid,18,11,32,Mugilidae spp.,,,,,,,,,,
Katza,22/09/2016,Ori Frid,18,6,2,Amblyglyphidodon leucogaster,,,,,,,,,,
Katza,22/09/2016,Ori Frid,18,2,4,Coris caudimacula,,,,,,,,,,
Katza,22/09/2016,Ori Frid,18,3,2,Coris caudimacula,,,,,,,,,,
Katza,22/09/2016,Ori Frid,18,2,4,Pseudochromis olivaceus,,,,,,,,,,
Katza,22/09/2016,Ori Frid,18,4,8,Chromis dimidiata,,,,,,,,,,
Katza,22/09/2016,Ori Frid,18,1,4,Plectroglyphidodon lacrymatus,,,,,,,,,,
Katza,22/09/2016,Ori Frid,18,1,16,Variola louti,,,,,,,,,,
Katza,22/09/2016,Ori Frid,18,3,2,Pomacentrus trichourus,,,,,,,,,,
Katza,22/09/2016,Ori Frid,18,3,8,Pomacentrus trichourus,,,,,,,,,,
Katza,22/09/2016,Ori Frid,18,2,2,Labrid spp. ,,,,,,,,,,
Katza,22/09/2016,Ori Frid,18,1,4,Gomphosus caeruleus,,,,,,,,,,
Katza,22/09/2016,Liraz Levy,19,1,64,Cheilinus trilobatus,,,,,,,,,,
Katza,22/09/2016,Liraz Levy,19,7,16,Parupeneus forsskali,,,,,,,,,,
Katza,22/09/2016,Liraz Levy,19,8,4,Parupeneus forsskali,,,,,,,,,,
Katza,22/09/2016,Liraz Levy,19,1,32,Pomacanthus imperator,,,,,,,,,,
Katza,22/09/2016,Liraz Levy,19,2,32,Zebrasoma xanthurum,,,,,,,,,,
Katza,22/09/2016,Liraz Levy,19,2,4,Zebrasoma xanthurum,,,,,,,,,,
