First Observer,Knoll,Notes,Second Observer,Time End,Time Start,column_to_join_by,Observer,Species,Amount,Length,Confidence,meta_to_site_identifier,Date,Location,Start,End,Country,Project,Reserve,KnollID,Lat(N),Lon(E)
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,first,Sufflamen albicaudatus,1,17,NA,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,first,Thalassoma rueppellii,1,15,NA,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,first,Thalassoma rueppellii,1,6,NA,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,first,Thalassoma rueppellii,1,8,NA,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,first,Thalassoma rueppellii,1,5,NA,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,first,Parupeneus forsskali,1,18,NA,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,first,Amanses scopas,1,19,NA,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,first,Caesio lunaris,2,20,NA,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,first,Zebrasoma xanthurum,2,18,NA,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,first,Parupeneus macronema,1,19,NA,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,first,Abudefduf sexfasciatus,1,17,NA,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,first,Canthigaster coronata,1,15,NA,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,first,Canthigaster coronata,1,17,NA,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,first,Ctenochaetus striatus,1,17,NA,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,first,Myripristis murdjan,1,18,NA,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,first,Myripristis murdjan,2,17,NA,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,first,Myripristis murdjan,1,14,NA,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,first,Myripristis murdjan,2,15,NA,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,first,Ostracion cubicus,1,16,NA,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,first,Pomacentrus trichourus,1,8,NA,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,first,Pomacentrus trichourus,1,6,NA,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,first,Neopomacentrus miryae,8,8,NA,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,first,Larabicus quadrilineatus,1,9,NA,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,first,Larabicus quadrilineatus,1,8,NA,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,first,Pseudanthias squamipinnis,1,10,NA,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,first,Pterois radiata,2,22,NA,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,first,Eviota guttata,1,3,NA,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,first,Ecsenius gravieri,1,6,NA,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,first,Coris aygula,2,4,NA,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,first,Sargocentron caudimaculatum,1,24,NA,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,second,Abudefduf vaigiensis,1,10,0,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,second,Neoglyphidodon melas,2,17,1,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,second,Thalassoma rueppellii,1,17,0,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,second,Sufflamen albicaudatus,1,17,0,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,second,Zebrasoma xanthurum,1,2,0,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,second,Caesio lunaris,2,17,1,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,second,Canthigaster coronata,1,16,0,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,second,Acanthurus nigrofuscus,1,17,1,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,second,Cantherhines dumerili,1,22,0,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,second,Ostracion cubicus,1,17,0,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,second,Myripristis murdjan,1,18,0,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,second,Pomacentrus trichourus,1,3,0,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,second,Pterois radiata,1,20,0,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,second,Pseudochromis fridmani,1,3,0,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,second,Eviota guttata,1,1,0,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,second,Ecsenius frontalis,6,2,0,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,second,Pseudochromis springeri,2,3,0,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,second,Pseudanthias squamipinnis,3,3,0,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,6,NA,Noy Shapira,13:55,13:32,TRUE,second,Ecsenius aroni,1,4,1,Hezi BubaNoy Shapira6,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,6,NA,NA
Hezi Buba,9,NA,Noy Shapira,13:30,13:17,TRUE,first,Epinephelus fasciatus,1,18,0,Hezi BubaNoy Shapira9,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,9,NA,NA
Hezi Buba,9,NA,Noy Shapira,13:30,13:17,TRUE,first,Thalassoma rueppellii,1,5,0,Hezi BubaNoy Shapira9,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,9,NA,NA
Hezi Buba,9,NA,Noy Shapira,13:30,13:17,TRUE,first,Thalassoma rueppellii,1,10,0,Hezi BubaNoy Shapira9,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,9,NA,NA
Hezi Buba,9,NA,Noy Shapira,13:30,13:17,TRUE,first,Neopomacentrus miryae,1,6,NA,Hezi BubaNoy Shapira9,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,9,NA,NA
Hezi Buba,9,NA,Noy Shapira,13:30,13:17,TRUE,first,Stethojulis interrupta,1,6,1,Hezi BubaNoy Shapira9,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,9,NA,NA
Hezi Buba,9,NA,Noy Shapira,13:30,13:17,TRUE,first,Eviota guttata,1,2,NA,Hezi BubaNoy Shapira9,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,9,NA,NA
Hezi Buba,9,NA,Noy Shapira,13:30,13:17,TRUE,first,Tripterygiidae sp.,1,3,NA,Hezi BubaNoy Shapira9,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,9,NA,NA
Hezi Buba,9,NA,Noy Shapira,13:30,13:17,TRUE,second,Thalassoma rueppellii,1,12,0,Hezi BubaNoy Shapira9,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,9,NA,NA
Hezi Buba,9,NA,Noy Shapira,13:30,13:17,TRUE,second,Thalassoma rueppellii,1,4,0,Hezi BubaNoy Shapira9,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,9,NA,NA
Hezi Buba,9,NA,Noy Shapira,13:30,13:17,TRUE,second,Epinephelus fasciatus,1,17,0,Hezi BubaNoy Shapira9,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,9,NA,NA
Hezi Buba,9,NA,Noy Shapira,13:30,13:17,TRUE,second,Plectroglyphidodon lacrymatus,1,3,1,Hezi BubaNoy Shapira9,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,9,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,first,Heniochus intermedius,1,24,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,first,Dascyllus trimaculatus,3,12,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,first,Cephalopholis hemistiktos,1,20,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,first,Hemigymnus fasciatus,1,25,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,first,Ctenochaetus striatus,1,15,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,first,Acanthurus nigrofuscus,1,14,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,first,Acanthurus nigrofuscus,1,15,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,first,Amphiprion bicinctus,1,10,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,first,Thalassoma rueppellii,12,3,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,first,Thalassoma rueppellii,1,4,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,first,Cheilio inermis,1,2,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,first,Coris aygula,1,1.5,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,first,Coris aygula,1,2,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,first,Gymnothorax undulatus,1,50,1,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,first,Ecsenius aroni,1,4,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,first,Cyclichthys spilostylus,1,39,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,first,Pseudochromis fridmani,1,2,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,first,Neopomacentrus miryae,6,3,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,second,Zebrasoma xanthurum,1,20,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,second,Heniochus diphreutes,1,28,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,second,Amphiprion bicinctus,1,8,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,second,Acanthurus nigrofuscus,1,12,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,second,Acanthurus nigrofuscus,1,8,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,second,Hipposcarus harid,2,40,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,second,Hemigymnus fasciatus,1,25,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,second,Parupeneus cyclostomus,1,22,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,second,Ctenochaetus striatus,2,12,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,second,Dascyllus trimaculatus,2,10,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,second,Pseudanthias squamipinnis,2,8,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,second,Pseudanthias squamipinnis,13,6,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,second,Pseudanthias squamipinnis,15,4,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,second,Neopomacentrus miryae,5,6,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,second,Neopomacentrus miryae,2,4,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,second,Thalassoma rueppellii,2,4,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,second,Ecsenius aroni,2,6,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,second,Synodus variegatus,1,6,1,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,second,Cyclichthys spilostylus,1,46,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,second,Hologymnosus annulatus,1,5,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,second,Myripristis murdjan,1,18,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,second,Thalassoma rueppellii,5,3,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,second,Gymnothorax javenicus,1,60,1,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,second,Chaetodon austriacus,2,10,0,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,7,NA,Corrine Avidan,13:38,13:23,TRUE,second,Amblyeleotris steinitzi,2,6,1,Shira SalingreCorrine Avidan7,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,7,NA,NA
Shira Salingre,8,NA,Corrine Avidan,13:23,13:09,TRUE,first,Hipposcarus harid,1,46,0,Shira SalingreCorrine Avidan8,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,8,NA,NA
Shira Salingre,8,NA,Corrine Avidan,13:23,13:09,TRUE,first,Ctenochaetus striatus,1,16,0,Shira SalingreCorrine Avidan8,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,8,NA,NA
Shira Salingre,8,NA,Corrine Avidan,13:23,13:09,TRUE,first,Dascyllus trimaculatus,2,12,0,Shira SalingreCorrine Avidan8,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,8,NA,NA
Shira Salingre,8,NA,Corrine Avidan,13:23,13:09,TRUE,first,Dascyllus trimaculatus,3,14,0,Shira SalingreCorrine Avidan8,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,8,NA,NA
Shira Salingre,8,NA,Corrine Avidan,13:23,13:09,TRUE,first,Chaetodon paucifasciatus,2,13,0,Shira SalingreCorrine Avidan8,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,8,NA,NA
Shira Salingre,8,NA,Corrine Avidan,13:23,13:09,TRUE,first,Pseudanthias squamipinnis,12,4,0,Shira SalingreCorrine Avidan8,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,8,NA,NA
Shira Salingre,8,NA,Corrine Avidan,13:23,13:09,TRUE,first,Pseudanthias squamipinnis,20,3,0,Shira SalingreCorrine Avidan8,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,8,NA,NA
Shira Salingre,8,NA,Corrine Avidan,13:23,13:09,TRUE,first,Pseudanthias squamipinnis,8,3,0,Shira SalingreCorrine Avidan8,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,8,NA,NA
Shira Salingre,8,NA,Corrine Avidan,13:23,13:09,TRUE,first,Pseudanthias squamipinnis,1,4,0,Shira SalingreCorrine Avidan8,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,8,NA,NA
Shira Salingre,8,NA,Corrine Avidan,13:23,13:09,TRUE,first,Inimicus filamentosus,1,19,0,Shira SalingreCorrine Avidan8,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,8,NA,NA
Shira Salingre,8,NA,Corrine Avidan,13:23,13:09,TRUE,first,Thalassoma rueppellii,1,2,0,Shira SalingreCorrine Avidan8,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,8,NA,NA
Shira Salingre,8,NA,Corrine Avidan,13:23,13:09,TRUE,first,Thalassoma rueppellii,1,2.5,0,Shira SalingreCorrine Avidan8,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,8,NA,NA
Shira Salingre,8,NA,Corrine Avidan,13:23,13:09,TRUE,first,Coris aygula,1,1.5,0,Shira SalingreCorrine Avidan8,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,8,NA,NA
Shira Salingre,8,NA,Corrine Avidan,13:23,13:09,TRUE,first,Zebrasoma xanthurum,1,18,0,Shira SalingreCorrine Avidan8,2020-06-14T00:00:00Z,Caves,NA,NA,Israel,EcoCamp,NA,8,NA,NA
