Site,Date,Observer,Knoll,Species,Length_cm,Number_Ind
NR,19.10.15,Ori Frid,6,Ostracion spp.,2,1
NR,19.10.15,Ori Frid,6,Scolopsis ghanam,2,1
NR,19.10.15,Ori Frid,6,Labroides dimidiatus,4,1
NR,19.10.15,Ori Frid,6,Pseudocheilinus hexataenia,8,1
NR,19.10.15,Ori Frid,6,Thalassoma spp.,8,1
NR,19.10.15,Ori Frid,6,Bodianus anthioides,16,1
NR,19.10.15,Ori Frid,6,Coris caudimacula,16,1
NR,19.10.15,Ori Frid,6,Serranidae spp,16,1
NR,19.10.15,Ori Frid,6,Epinephelus fasciatus,32,1
NR,19.10.15,Ori Frid,6,Lethrinus spp.,32,1
NR,19.10.15,Ori Frid,6,Dascyllus aruanus,4,2
NR,19.10.15,Ori Frid,6,Pomacentrus trichourus,8,2
NR,19.10.15,Ori Frid,6,Acanthurus spp.,16,2
NR,19.10.15,Ori Frid,6,Balistidae spp.,16,2
NR,19.10.15,Ori Frid,6,Mullidae spp. ,16,2
NR,19.10.15,Ori Frid,6,Scaridae spp.,16,2
NR,19.10.15,Ori Frid,6,Labroides dimidiatus,2,3
NR,19.10.15,Ori Frid,6,Pseudochromis fridmani,2,3
NR,19.10.15,Ori Frid,6,Pomacentrus trichourus,4,3
NR,19.10.15,Ori Frid,6,Pomacentrus trichourus,8,3
NR,19.10.15,Ori Frid,6,Thalassoma spp.,16,3
NR,19.10.15,Ori Frid,6,Scaridae spp.,32,3
NR,19.10.15,Ori Frid,6,Apogon spp.,4,5
NR,19.10.15,Ori Frid,6,Chromis dimidiata,8,5
NR,19.10.15,Ori Frid,6,Pseudanthias spp.,4,9
NR,19.10.15,Ori Frid,6,Mugilidae spp.,32,20
NR,19.10.15,Hagar Yancovitch,7,Ostracion spp.,2,1
NR,19.10.15,Hagar Yancovitch,7,Dascyllus marginatus,8,1
NR,19.10.15,Hagar Yancovitch,7,Labroides dimidiatus,8,1
NR,19.10.15,Hagar Yancovitch,7,Apolemichthys xanthotis,16,1
NR,19.10.15,Hagar Yancovitch,7,Chaetodon austriacus,16,1
NR,19.10.15,Hagar Yancovitch,7,Chaetodon paucifasciatus,16,1
NR,19.10.15,Hagar Yancovitch,7,Pinguipedidae spp.,16,1
NR,19.10.15,Hagar Yancovitch,7,Syngnathidae spp.,16,1
NR,19.10.15,Hagar Yancovitch,7,Thalassoma spp.,16,1
NR,19.10.15,Hagar Yancovitch,7,Zebrasoma xanthurum,16,1
NR,19.10.15,Hagar Yancovitch,7,Chaetodon fasciatus,32,1
NR,19.10.15,Hagar Yancovitch,7,Chaetodon paucifasciatus,32,1
NR,19.10.15,Hagar Yancovitch,7,Mullidae spp. ,32,1
NR,19.10.15,Hagar Yancovitch,7,Labrid spp. ,64,1
NR,19.10.15,Hagar Yancovitch,7,Zebrasoma xanthurum,2,2
NR,19.10.15,Hagar Yancovitch,7,Pseudochromis fridmani,4,2
NR,19.10.15,Hagar Yancovitch,7,Pseudochromis springeri,4,2
NR,19.10.15,Hagar Yancovitch,7,Chaetodon auriga,8,2
NR,19.10.15,Hagar Yancovitch,7,Pseudochromis olivaceus,8,2
NR,19.10.15,Hagar Yancovitch,7,Labrid spp. ,32,2
NR,19.10.15,Hagar Yancovitch,7,Apogon spp.,8,4
NR,19.10.15,Hagar Yancovitch,7,Neopomacentrus miryae,8,4
NR,19.10.15,Hagar Yancovitch,7,Aetobatus narinari,16,4
NR,19.10.15,Hagar Yancovitch,7,Chromis virdis,2,10
NR,19.10.15,Hagar Yancovitch,7,Pseudanthias spp.,2,10
NR,19.10.15,Hagar Yancovitch,7,Chromis dimidiata,8,10
NR,19.10.15,Hagar Yancovitch,7,Pseudanthias spp.,16,10
NR,19.10.15,Hagar Yancovitch,7,Meiacanthus nigrolineatus,8,12
NR,19.10.15,Hagar Yancovitch,7,Chromis virdis,4,30
NR,19.10.15,Shahar Malamud,7,Ostracion spp.,2,1
NR,19.10.15,Shahar Malamud,7,Labroides dimidiatus,4,1
NR,19.10.15,Shahar Malamud,7,Pseudochromis fridmani,4,1
NR,19.10.15,Shahar Malamud,7,Aspidontus taeniatus,5,1
NR,19.10.15,Shahar Malamud,7,Chromis dimidiata,8,1
NR,19.10.15,Shahar Malamud,7,Dascyllus trimaculatus,8,1
NR,19.10.15,Shahar Malamud,7,Labroides dimidiatus,8,1
NR,19.10.15,Shahar Malamud,7,Pomacanthus spp.,8,1
NR,19.10.15,Shahar Malamud,7,Scolopsis ghanam,8,1
NR,19.10.15,Shahar Malamud,7,Acanthurus spp.,16,1
NR,19.10.15,Shahar Malamud,7,Apolemichthys xanthotis,16,1
NR,19.10.15,Shahar Malamud,7,Centropyge multispinis,16,1
NR,19.10.15,Shahar Malamud,7,Chaetodon austriacus,16,1
NR,19.10.15,Shahar Malamud,7,Chaetodon paucifasciatus,16,1
NR,19.10.15,Shahar Malamud,7,Coris caudimacula,16,1
NR,19.10.15,Shahar Malamud,7,Dascyllus marginatus,16,1
NR,19.10.15,Shahar Malamud,7,Dascyllus trimaculatus,16,1
NR,19.10.15,Shahar Malamud,7,Gomphosus caeruleus,16,1
NR,19.10.15,Shahar Malamud,7,Synodontidae spp.,16,1
NR,19.10.15,Shahar Malamud,7,Thalassoma spp.,16,1
NR,19.10.15,Shahar Malamud,7,Zebrasoma veliferum,16,1
NR,19.10.15,Shahar Malamud,7,Bodianus anthioides,32,1
NR,19.10.15,Shahar Malamud,7,Muraenidae spp.,32,1
NR,19.10.15,Shahar Malamud,7,Parupeneus cyclostomus,32,1
NR,19.10.15,Shahar Malamud,7,Serranidae spp,32,1
NR,19.10.15,Shahar Malamud,7,Syngnathidae spp.,32,1
NR,19.10.15,Shahar Malamud,7,Synodontidae spp.,32,1
NR,19.10.15,Shahar Malamud,7,Thalassoma spp.,32,1
NR,19.10.15,Shahar Malamud,7,Serranidae spp,64,1
NR,19.10.15,Shahar Malamud,7,Sphyraena barracuda,64,1
NR,19.10.15,Shahar Malamud,7,Variola louti,64,1
NR,19.10.15,Shahar Malamud,7,Larabicus quadrilineatus,4,2
NR,19.10.15,Shahar Malamud,7,Grammistes sexlineatus,8,2
NR,19.10.15,Shahar Malamud,7,Centropyge multispinis,8,3
NR,19.10.15,Shahar Malamud,7,Cheilodipterus spp.,8,3
NR,19.10.15,Shahar Malamud,7,Chromis dimidiata,8,3
NR,19.10.15,Shahar Malamud,7,Parupeneus cyclostomus,32,3
NR,19.10.15,Shahar Malamud,7,Pseudochromis fridmani,4,5
NR,19.10.15,Shahar Malamud,7,Cheilodipterus spp.,8,5
NR,19.10.15,Shahar Malamud,7,Neopomacentrus miryae,8,5
NR,19.10.15,Shahar Malamud,7,Chromis virdis,10,5
NR,19.10.15,Shahar Malamud,7,Chromis dimidiata,8,8
NR,19.10.15,Shahar Malamud,7,Neopomacentrus miryae,8,10
NR,19.10.15,Shahar Malamud,7,Meiacanthus nigrolineatus,8,12
NR,19.10.15,Shahar Malamud,7,Chromis virdis,2,30
NR,19.10.15,Shahar Malamud,7,Cheilodipterus spp.,4,30
NR,19.10.15,Shahar Malamud,7,Chromis virdis,8,30
NR,19.10.15,Shahar Malamud,7,Grammistes sexlineatus,8,30
NR,19.10.15,Shahar Malamud,7,Chromis virdis,2,40
NR,19.10.15,Shahar Malamud,7,Chromis virdis,8,100
NR,19.10.15,Shahar Malamud,7,Pseudanthias spp.,16,300
NR,19.10.15,Noa Moshkowitz,7,Pseudanthias spp.,8,200
NR,19.10.15,Noa Moshkowitz,7,Ecsenius gravieri,4,1
NR,19.10.15,Noa Moshkowitz,7,Labroides dimidiatus,8,1
NR,19.10.15,Noa Moshkowitz,7,Pseudocheilinus hexataenia,8,1
NR,19.10.15,Noa Moshkowitz,7,Acanthurus spp.,16,1
NR,19.10.15,Noa Moshkowitz,7,Chaetodon paucifasciatus,16,1
NR,19.10.15,Noa Moshkowitz,7,Gomphosus caeruleus,16,1
NR,19.10.15,Noa Moshkowitz,7,Labrid spp. ,16,1
NR,19.10.15,Noa Moshkowitz,7,Labroides dimidiatus,16,1
NR,19.10.15,Noa Moshkowitz,7,Larabicus quadrilineatus,16,1
NR,19.10.15,Noa Moshkowitz,7,Thalassoma spp.,16,1
NR,19.10.15,Noa Moshkowitz,7,Bodianus anthioides,32,1
NR,19.10.15,Noa Moshkowitz,7,Chaetodon austriacus,32,1
NR,19.10.15,Noa Moshkowitz,7,Chaetodon fasciatus,32,1
NR,19.10.15,Noa Moshkowitz,7,Balistidae spp.,64,1
NR,19.10.15,Noa Moshkowitz,7,Serranidae spp,64,1
NR,19.10.15,Noa Moshkowitz,7,Pseudochromis fridmani,4,2
NR,19.10.15,Noa Moshkowitz,7,Acanthurus spp.,8,2
NR,19.10.15,Noa Moshkowitz,7,Pseudochromis springeri,8,2
NR,19.10.15,Noa Moshkowitz,7,Zebrasoma xanthurum,8,2
NR,19.10.15,Noa Moshkowitz,7,Dascyllus trimaculatus,16,2
NR,19.10.15,Noa Moshkowitz,7,Mullidae spp. ,16,2
NR,19.10.15,Noa Moshkowitz,7,Zebrasoma xanthurum,16,2
NR,19.10.15,Noa Moshkowitz,7,Chaetodon auriga,32,2
NR,19.10.15,Noa Moshkowitz,7,Dascyllus trimaculatus,32,2
NR,19.10.15,Noa Moshkowitz,7,Serranidae spp,32,2
NR,19.10.15,Noa Moshkowitz,7,Larabicus quadrilineatus,2,3
NR,19.10.15,Noa Moshkowitz,7,Neopomacentrus miryae,8,3
NR,19.10.15,Noa Moshkowitz,7,Pseudochromis fridmani,8,3
NR,19.10.15,Noa Moshkowitz,7,Synodontidae spp.,8,3
NR,19.10.15,Noa Moshkowitz,7,Thalassoma spp.,8,3
NR,19.10.15,Noa Moshkowitz,7,Synodontidae spp.,16,3
NR,19.10.15,Noa Moshkowitz,7,Chaetodon paucifasciatus,32,3
NR,19.10.15,Noa Moshkowitz,7,Parupeneus cyclostomus,64,4
NR,19.10.15,Noa Moshkowitz,7,Syngnathidae spp.,16,5
NR,19.10.15,Noa Moshkowitz,7,Meiacanthus nigrolineatus,8,9
NR,19.10.15,Noa Moshkowitz,7,Chromis dimidiata,4,10
NR,19.10.15,Noa Moshkowitz,7,Pomacentrus trichourus,8,15
NR,19.10.15,Noa Moshkowitz,7,Neopomacentrus miryae,16,30
NR,19.10.15,Noa Moshkowitz,7,Chromis virdis,2,50
NR,19.10.15,Noa Moshkowitz,7,Apogon spp.,16,50
NR,19.10.15,Noa Moshkowitz,7,Cheilodipterus spp.,16,50
NR,19.10.15,Noa Moshkowitz,7,Chromis virdis,4,100
NR,19.10.15,Noa Moshkowitz,7,Pseudanthias spp.,4,100
NR,19.10.15,Noa Moshkowitz,7,Pseudanthias spp.,16,100
NR,19.10.15,Idan Doyev,8,Acanthurus spp.,16,1
NR,19.10.15,Idan Doyev,8,Synodontidae spp.,16,1
NR,19.10.15,Idan Doyev,8,Thalassoma spp.,16,1
NR,19.10.15,Idan Doyev,8,Mullidae spp. ,32,1
NR,19.10.15,Idan Doyev,8,Pterois miles,32,1
NR,19.10.15,Idan Doyev,8,Labroides dimidiatus,2,2
NR,19.10.15,Idan Doyev,8,Scaridae spp.,32,2
NR,19.10.15,Idan Doyev,8,Bodianus anthioides,4,3
NR,19.10.15,Idan Doyev,8,Chromis dimidiata,16,3
NR,19.10.15,Idan Doyev,8,Zebrasoma xanthurum,16,3
NR,19.10.15,Idan Doyev,8,Serranidae spp,32,3
NR,19.10.15,Idan Doyev,8,Labroides dimidiatus,8,4
NR,19.10.15,Idan Doyev,8,Chromis virdis,2,50
NR,19.10.15,Idan Doyev,8,Neopomacentrus miryae,4,50
NR,19.10.15,Idan Doyev,8,Scolopsis ghanam,8,50
NR,19.10.15,Idan Doyev,8,Chromis virdis,4,350
NR,19.10.15,Idan Doyev,8,Pseudanthias spp.,8,400
NR,19.10.15,Yoni Belmaker,8,Cirrhitichthys oxycephalus,4,1
NR,19.10.15,Yoni Belmaker,8,Dascyllus marginatus,4,1
NR,19.10.15,Yoni Belmaker,8,Labroides dimidiatus,4,1
NR,19.10.15,Yoni Belmaker,8,Plagiotremus spp.,4,1
NR,19.10.15,Yoni Belmaker,8,Plagiotremus townsendi,4,1
NR,19.10.15,Yoni Belmaker,8,Synodontidae spp.,4,1
NR,19.10.15,Yoni Belmaker,8,Aspidontus taeniatus,8,1
NR,19.10.15,Yoni Belmaker,8,Meiacanthus nigrolineatus,8,1
NR,19.10.15,Yoni Belmaker,8,Scolopsis ghanam,8,1
NR,19.10.15,Yoni Belmaker,8,Thalassoma spp.,8,1
NR,19.10.15,Yoni Belmaker,8,Zebrasoma xanthurum,8,1
NR,19.10.15,Yoni Belmaker,8,Bodianus anthioides,16,1
NR,19.10.15,Yoni Belmaker,8,Centropyge multispinis,16,1
NR,19.10.15,Yoni Belmaker,8,Sargocentron spp.,16,1
NR,19.10.15,Yoni Belmaker,8,Scaridae spp.,16,1
NR,19.10.15,Yoni Belmaker,8,Syngnathidae spp.,16,1
NR,19.10.15,Yoni Belmaker,8,Zebrasoma xanthurum,16,1
NR,19.10.15,Yoni Belmaker,8,Bodianus anthioides,32,1
NR,19.10.15,Yoni Belmaker,8,Caesio spp.,32,1
NR,19.10.15,Yoni Belmaker,8,Scaridae spp.,32,1
NR,19.10.15,Yoni Belmaker,8,Zebrasoma veliferum,32,1
NR,19.10.15,Yoni Belmaker,8,Zebrasoma xanthurum,32,1
NR,19.10.15,Yoni Belmaker,8,Serranidae spp,64,1
NR,19.10.15,Yoni Belmaker,8,Variola louti,64,1
NR,19.10.15,Yoni Belmaker,8,Chromis spp.,2,2
NR,19.10.15,Yoni Belmaker,8,Labroides dimidiatus,2,2
NR,19.10.15,Yoni Belmaker,8,Larabicus quadrilineatus,2,2
NR,19.10.15,Yoni Belmaker,8,Pseudochromis fridmani,2,2
NR,19.10.15,Yoni Belmaker,8,Pseudochromis fridmani,4,2
NR,19.10.15,Yoni Belmaker,8,Pseudochromis springeri,4,2
NR,19.10.15,Yoni Belmaker,8,Scaridae spp.,4,2
NR,19.10.15,Yoni Belmaker,8,Caesio spp.,8,2
NR,19.10.15,Yoni Belmaker,8,Centropyge multispinis,8,2
NR,19.10.15,Yoni Belmaker,8,Pseudochromis springeri,8,2
NR,19.10.15,Yoni Belmaker,8,Chaetodon paucifasciatus,16,2
NR,19.10.15,Yoni Belmaker,8,Mullidae spp. ,16,2
NR,19.10.15,Yoni Belmaker,8,Thalassoma spp.,16,2
NR,19.10.15,Yoni Belmaker,8,Acanthurus spp.,32,2
NR,19.10.15,Yoni Belmaker,8,Serranidae spp,32,2
NR,19.10.15,Yoni Belmaker,8,Dascyllus marginatus,2,3
NR,19.10.15,Yoni Belmaker,8,Ecsenius gravieri,4,3
NR,19.10.15,Yoni Belmaker,8,Pomacentrus trichourus,4,3
NR,19.10.15,Yoni Belmaker,8,Pseudocheilinus hexataenia,4,3
NR,19.10.15,Yoni Belmaker,8,Dascyllus marginatus,8,3
NR,19.10.15,Yoni Belmaker,8,Ecsenius gravieri,8,3
NR,19.10.15,Yoni Belmaker,8,Labroides dimidiatus,8,3
NR,19.10.15,Yoni Belmaker,8,Plagiotremus spp.,8,3
NR,19.10.15,Yoni Belmaker,8,Pomacentrus trichourus,8,3
NR,19.10.15,Yoni Belmaker,8,Synodontidae spp.,8,3
NR,19.10.15,Yoni Belmaker,8,Acanthurus spp.,16,3
NR,19.10.15,Yoni Belmaker,8,Cheilodipterus spp.,4,5
NR,19.10.15,Yoni Belmaker,8,Amblyglyphidodon spp.,4,7
NR,19.10.15,Yoni Belmaker,8,Apogon spp.,8,27
NR,19.10.15,Yoni Belmaker,8,Cheilodipterus spp.,8,44
NR,19.10.15,Yoni Belmaker,8,Chromis virdis,2,60
NR,19.10.15,Yoni Belmaker,8,Pseudanthias spp.,4,90
NR,19.10.15,Yoni Belmaker,8,Apogon spp.,4,189
NR,19.10.15,Yoni Belmaker,8,Neopomacentrus miryae,4,250
NR,19.10.15,Yoni Belmaker,8,Chromis virdis,4,600
NR,19.10.15,Yoni Belmaker,8,Pseudanthias spp.,8,1200
NR,19.10.15,Ofri Mann,8,Dascyllus marginatus,2,1
NR,19.10.15,Ofri Mann,8,Monacanthidae spp. ,2,1
NR,19.10.15,Ofri Mann,8,Ostracion spp.,2,1
NR,19.10.15,Ofri Mann,8,Pseudochromis fridmani,2,1
NR,19.10.15,Ofri Mann,8,Labroides dimidiatus,4,1
NR,19.10.15,Ofri Mann,8,Pseudochromis springeri,4,1
NR,19.10.15,Ofri Mann,8,Zebrasoma xanthurum,4,1
NR,19.10.15,Ofri Mann,8,Aspidontus taeniatus,8,1
NR,19.10.15,Ofri Mann,8,Centropyge multispinis,8,1
NR,19.10.15,Ofri Mann,8,Chaetodon paucifasciatus,8,1
NR,19.10.15,Ofri Mann,8,Coris caudimacula,8,1
NR,19.10.15,Ofri Mann,8,Ecsenius gravieri,8,1
NR,19.10.15,Ofri Mann,8,Mullidae spp. ,8,1
NR,19.10.15,Ofri Mann,8,Pinguipedidae spp.,8,1
NR,19.10.15,Ofri Mann,8,Pomacentrus trichourus,8,1
NR,19.10.15,Ofri Mann,8,Pseudochromis fridmani,8,1
NR,19.10.15,Ofri Mann,8,Pseudochromis olivaceus,8,1
NR,19.10.15,Ofri Mann,8,Pseudochromis springeri,8,1
NR,19.10.15,Ofri Mann,8,Caesio spp.,16,1
NR,19.10.15,Ofri Mann,8,Plagiotremus spp.,16,1
NR,19.10.15,Ofri Mann,8,Synodontidae spp.,16,1
NR,19.10.15,Ofri Mann,8,Zebrasoma xanthurum,16,1
NR,19.10.15,Ofri Mann,8,Serranidae spp,32,1
NR,19.10.15,Ofri Mann,8,Dascyllus marginatus,4,2
NR,19.10.15,Ofri Mann,8,Pomacentrus trichourus,4,2
NR,19.10.15,Ofri Mann,8,Acanthurus spp.,8,2
NR,19.10.15,Ofri Mann,8,Labroides dimidiatus,8,2
NR,19.10.15,Ofri Mann,8,Bodianus anthioides,16,2
NR,19.10.15,Ofri Mann,8,Labroides dimidiatus,16,2
NR,19.10.15,Ofri Mann,8,Mullidae spp. ,16,2
NR,19.10.15,Ofri Mann,8,Serranidae spp,16,2
NR,19.10.15,Ofri Mann,8,Syngnathidae spp.,16,2
NR,19.10.15,Ofri Mann,8,Thalassoma spp.,16,2
NR,19.10.15,Ofri Mann,8,Labroides dimidiatus,2,3
NR,19.10.15,Ofri Mann,8,Chromis spp.,4,3
NR,19.10.15,Ofri Mann,8,Apogon spp.,4,5
NR,19.10.15,Ofri Mann,8,Chromis dimidiata,4,7
NR,19.10.15,Ofri Mann,8,Meiacanthus nigrolineatus,8,7
NR,19.10.15,Ofri Mann,8,Apogon spp.,8,14
NR,19.10.15,Ofri Mann,8,Cheilodipterus spp.,8,22
NR,19.10.15,Ofri Mann,8,Caesio spp.,8,30
NR,19.10.15,Ofri Mann,8,Neopomacentrus miryae,8,200
NR,19.10.15,Ofri Mann,8,Chromis virdis,2,300
NR,19.10.15,Ofri Mann,8,Chromis virdis,4,300
NR,19.10.15,Ofri Mann,8,Pseudanthias spp.,8,500
NR,19.10.15,Yoni Belmaker,9,Pseudochromis fridmani,2,1
NR,19.10.15,Yoni Belmaker,9,Acanthurus spp.,4,1
NR,19.10.15,Yoni Belmaker,9,Cheilodipterus spp.,4,1
NR,19.10.15,Yoni Belmaker,9,Ecsenius gravieri,4,1
NR,19.10.15,Yoni Belmaker,9,Plagiotremus townsendi,4,1
NR,19.10.15,Yoni Belmaker,9,Pseudochromis fridmani,4,1
NR,19.10.15,Yoni Belmaker,9,Amphiprion bicinctus,8,1
NR,19.10.15,Yoni Belmaker,9,Meiacanthus nigrolineatus,8,1
NR,19.10.15,Yoni Belmaker,9,Plagiotremus townsendi,8,1
NR,19.10.15,Yoni Belmaker,9,Pomacentrus trichourus,8,1
NR,19.10.15,Yoni Belmaker,9,Pseudochromis fridmani,8,1
NR,19.10.15,Yoni Belmaker,9,Sargocentron spp.,8,1
NR,19.10.15,Yoni Belmaker,9,Synodontidae spp.,8,1
NR,19.10.15,Yoni Belmaker,9,Acanthurus spp.,16,1
NR,19.10.15,Yoni Belmaker,9,Chaetodon paucifasciatus,16,1
NR,19.10.15,Yoni Belmaker,9,Scaridae spp.,16,1
NR,19.10.15,Yoni Belmaker,9,Syngnathidae spp.,16,1
NR,19.10.15,Yoni Belmaker,9,Synodontidae spp.,16,1
NR,19.10.15,Yoni Belmaker,9,Thalassoma spp.,16,1
NR,19.10.15,Yoni Belmaker,9,Zebrasoma xanthurum,32,1
NR,19.10.15,Yoni Belmaker,9,Labrid spp. ,2,2
NR,19.10.15,Yoni Belmaker,9,Pseudocheilinus hexataenia,4,2
NR,19.10.15,Yoni Belmaker,9,Ecsenius gravieri,8,2
NR,19.10.15,Yoni Belmaker,9,Pseudochromis olivaceus,8,2
NR,19.10.15,Yoni Belmaker,9,Serranidae spp,32,2
NR,19.10.15,Yoni Belmaker,9,Pomacentrus trichourus,4,3
NR,19.10.15,Yoni Belmaker,9,Serranidae spp,64,3
NR,19.10.15,Yoni Belmaker,9,Apogon spp.,8,6
NR,19.10.15,Yoni Belmaker,9,Dascyllus marginatus,4,9
NR,19.10.15,Yoni Belmaker,9,Apogon spp.,4,12
NR,19.10.15,Yoni Belmaker,9,Chromis virdis,2,30
NR,19.10.15,Yoni Belmaker,9,Neopomacentrus miryae,8,30
NR,19.10.15,Yoni Belmaker,9,Apogon spp.,8,38
NR,19.10.15,Yoni Belmaker,9,Neopomacentrus miryae,4,110
NR,19.10.15,Yoni Belmaker,9,Chromis virdis,4,240
NR,19.10.15,Yoni Belmaker,9,Pseudanthias spp.,8,451
NR,19.10.15,Ofri Mann,9,Pomacentrus trichourus,4,1
NR,19.10.15,Ofri Mann,9,Acanthurus spp.,8,1
NR,19.10.15,Ofri Mann,9,Amphiprion bicinctus,8,1
NR,19.10.15,Ofri Mann,9,Meiacanthus nigrolineatus,8,1
NR,19.10.15,Ofri Mann,9,Pomacentrus trichourus,8,1
NR,19.10.15,Ofri Mann,9,Pseudochromis fridmani,8,1
NR,19.10.15,Ofri Mann,9,Sargocentron spp.,8,1
NR,19.10.15,Ofri Mann,9,Pseudochromis olivaceus,16,1
NR,19.10.15,Ofri Mann,9,Serranidae spp,32,1
NR,19.10.15,Ofri Mann,9,Serranidae spp,64,1
NR,19.10.15,Ofri Mann,9,Ostracion spp.,2,2
NR,19.10.15,Ofri Mann,9,Pseudocheilinus hexataenia,4,2
NR,19.10.15,Ofri Mann,9,Ecsenius gravieri,8,2
NR,19.10.15,Ofri Mann,9,Plagiotremus spp.,8,2
NR,19.10.15,Ofri Mann,9,Synodontidae spp.,16,3
NR,19.10.15,Ofri Mann,9,Dascyllus marginatus,4,10
NR,19.10.15,Ofri Mann,9,Apogon spp.,8,27
NR,19.10.15,Ofri Mann,9,Neopomacentrus miryae,8,50
NR,19.10.15,Ofri Mann,9,Chromis virdis,4,200
NR,19.10.15,Ofri Mann,9,Pseudanthias spp.,8,300
NR,19.10.15,Lior Avidan,10,Amblyglyphidodon spp.,4,1
NR,19.10.15,Lior Avidan,10,Ostracion spp.,4,1
NR,19.10.15,Lior Avidan,10,Labroides dimidiatus,8,1
NR,19.10.15,Lior Avidan,10,Meiacanthus nigrolineatus,8,1
NR,19.10.15,Lior Avidan,10,Mullidae spp. ,8,1
NR,19.10.15,Lior Avidan,10,Pterois miles,8,1
NR,19.10.15,Lior Avidan,10,Chaetodon fasciatus,16,1
NR,19.10.15,Lior Avidan,10,Chaetodon paucifasciatus,16,1
NR,19.10.15,Lior Avidan,10,Plagiotremus spp.,16,1
NR,19.10.15,Lior Avidan,10,Pomacanthus spp.,16,1
NR,19.10.15,Lior Avidan,10,Serranidae spp,16,1
NR,19.10.15,Lior Avidan,10,Scaridae spp.,32,1
NR,19.10.15,Lior Avidan,10,Labrid spp. ,2,2
NR,19.10.15,Lior Avidan,10,Dascyllus marginatus,4,2
NR,19.10.15,Lior Avidan,10,Ecsenius gravieri,4,2
NR,19.10.15,Lior Avidan,10,Amblyglyphidodon spp.,8,2
NR,19.10.15,Lior Avidan,10,Chaetodon paucifasciatus,8,2
NR,19.10.15,Lior Avidan,10,Cheilodipterus spp.,8,2
NR,19.10.15,Lior Avidan,10,Cirrhitichthys oxycephalus,8,2
NR,19.10.15,Lior Avidan,10,Ecsenius gravieri,8,2
NR,19.10.15,Lior Avidan,10,Labrid spp. ,8,2
NR,19.10.15,Lior Avidan,10,Neopomacentrus miryae,8,2
NR,19.10.15,Lior Avidan,10,Pseudochromis fridmani,8,2
NR,19.10.15,Lior Avidan,10,Pseudochromis olivaceus,8,2
NR,19.10.15,Lior Avidan,10,Acanthurus spp.,16,2
NR,19.10.15,Lior Avidan,10,Dascyllus marginatus,8,3
NR,19.10.15,Lior Avidan,10,Pseudocheilinus hexataenia,8,3
NR,19.10.15,Lior Avidan,10,Scaridae spp.,8,3
NR,19.10.15,Lior Avidan,10,Syngnathidae spp.,8,3
NR,19.10.15,Lior Avidan,10,Synodontidae spp.,8,3
NR,19.10.15,Lior Avidan,10,Thalassoma spp.,8,3
NR,19.10.15,Lior Avidan,10,Scaridae spp.,16,3
NR,19.10.15,Lior Avidan,10,Pomacentrus trichourus,4,4
NR,19.10.15,Lior Avidan,10,Chromis dimidiata,8,5
NR,19.10.15,Lior Avidan,10,Pseudanthias spp.,8,6
NR,19.10.15,Lior Avidan,10,Labrid spp. ,4,7
NR,19.10.15,Lior Avidan,10,Pomacentrus trichourus,8,17
NR,19.10.15,Lior Avidan,10,Chromis spp.,4,19
NR,19.10.15,Lior Avidan,10,Pseudanthias spp.,4,36
NR,19.10.15,Lior Avidan,10,Chromis virdis,8,40
NR,19.10.15,Lior Avidan,10,Chromis virdis,4,90
NR,19.10.15,Ori Frid,10,Labroides dimidiatus,4,1
NR,19.10.15,Ori Frid,10,Meiacanthus nigrolineatus,4,1
NR,19.10.15,Ori Frid,10,Ostracion spp.,4,1
NR,19.10.15,Ori Frid,10,Pseudocheilinus hexataenia,4,1
NR,19.10.15,Ori Frid,10,Syngnathidae spp.,4,1
NR,19.10.15,Ori Frid,10,Cirrhitichthys oxycephalus,8,1
NR,19.10.15,Ori Frid,10,Labroides dimidiatus,8,1
NR,19.10.15,Ori Frid,10,Pomacanthus spp.,8,1
NR,19.10.15,Ori Frid,10,Pseudochromis olivaceus,8,1
NR,19.10.15,Ori Frid,10,Synodontidae spp.,8,1
NR,19.10.15,Ori Frid,10,Acanthurus spp.,16,1
NR,19.10.15,Ori Frid,10,Plagiotremus spp.,16,1
NR,19.10.15,Ori Frid,10,Serranidae spp,32,1
NR,19.10.15,Ori Frid,10,Lethrinus spp.,64,1
NR,19.10.15,Ori Frid,10,Amblyglyphidodon spp.,4,2
NR,19.10.15,Ori Frid,10,Chaetodon paucifasciatus,4,2
NR,19.10.15,Ori Frid,10,Ecsenius gravieri,4,2
NR,19.10.15,Ori Frid,10,Neopomacentrus miryae,4,2
NR,19.10.15,Ori Frid,10,Pseudochromis olivaceus,4,2
NR,19.10.15,Ori Frid,10,Thalassoma spp.,8,2
NR,19.10.15,Ori Frid,10,Chromis dimidiata,4,3
NR,19.10.15,Ori Frid,10,Ecsenius gravieri,4,3
NR,19.10.15,Ori Frid,10,Pseudocheilinus hexataenia,4,3
NR,19.10.15,Ori Frid,10,Syngnathidae spp.,8,3
NR,19.10.15,Ori Frid,10,Pseudanthias spp.,8,5
NR,19.10.15,Ori Frid,10,Scaridae spp.,32,5
NR,19.10.15,Ori Frid,10,Cheilodipterus spp.,4,7
NR,19.10.15,Ori Frid,10,Dascyllus marginatus,4,7
NR,19.10.15,Ori Frid,10,Chromis spp.,4,10
NR,19.10.15,Ori Frid,10,Pomacentrus trichourus,4,18
